"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence"
"Cell cycle cell","SMC_myoFibroblast","LGALS9","CD44",0.0211083968748362,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mac-Cycling","SMC_myoFibroblast","LGALS9","CD44",0.0563307373116254,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mac-FOLR2-LYVE1-resident","SMC_myoFibroblast","LGALS9","CD44",0.0173268874529308,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mac-OLFML3-CX3CR1-resident","SMC_myoFibroblast","LGALS9","CD44",0.045244309827238,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Mono-FCN1-S100A8-S100A9","SMC_myoFibroblast","LGALS9","CD44",0.0136701804138217,0.01,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Myeloid","SMC_myoFibroblast","LGALS9","CD44",0.0403837587568775,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Myeloid-CLEC10A-APC","SMC_myoFibroblast","LGALS9","CD44",0.0280486400655819,0,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"Other T","SMC_myoFibroblast","LGALS9","CD44",0.0109355589701731,0.03,"LGALS9_CD44","LGALS9 - CD44","GALECTIN","Secreted Signaling","PMID: 25065622"
"C6-SLC2A1-like","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.0149136329603318,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"C7-APOBEC3A-like","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.0110256442722294,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"CD8 T","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.00346632889277617,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Cell cycle cell","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.00286450853395872,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Endothelia","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.00760545910770681,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Epithelia","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.00698941089330961,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Fibroblast","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.00102789933207797,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Mac-Cycling","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.0113521655324464,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Mac-FOLR2-LYVE1-resident","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.00362249464922313,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Mac-NUPR1-IGF2-stress","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.00491749817749926,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Mac-OLFML3-CX3CR1-resident","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.0117058215554182,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Mac-TNF-CCL4-inflammatory","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.0035306498063546,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Mono-FCN1-S100A8-S100A9","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.0132119127523856,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Myeloid","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.00240828124256934,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Myeloid-CLEC10A-APC","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.0147530721006195,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Other T","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.00361966360405466,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"SMC_myoFibroblast","C7-APOBEC3A-like","ANXA1","FPR2_LXA4",0.00701146209643914,0,"ANXA1_FPR2_LXA4","ANXA1 - (FPR2+LXA4)","ANNEXIN","Secreted Signaling","PMID: 22610094"
"Epithelia","Endothelia","KLK6","F2R",0.00876495484451358,0,"KLK6_F2R","KLK6 - F2R","KLK","Secreted Signaling","PMID: 35102281"
"Epithelia","Fibroblast","KLK6","F2R",0.0126056564605203,0,"KLK6_F2R","KLK6 - F2R","KLK","Secreted Signaling","PMID: 35102281"
"Epithelia","SMC_myoFibroblast","KLK6","F2R",0.0142014647283511,0,"KLK6_F2R","KLK6 - F2R","KLK","Secreted Signaling","PMID: 35102281"
"Epithelia","Fibroblast","KLK6","F2RL1",0.00101692880999823,0,"KLK6_F2RL1","KLK6 - F2RL1","KLK","Secreted Signaling","PMID: 35102281"
"Epithelia","Fibroblast","KLK7","F2RL1",0.00214978939957071,0,"KLK7_F2RL1","KLK7 - F2RL1","KLK","Secreted Signaling","PMID: 33543017"
"Epithelia","Endothelia","KLK8","F2R",0.00798526912323523,0,"KLK8_F2R","KLK8 - F2R","KLK","Secreted Signaling","PMID: 34552064"
"Epithelia","Fibroblast","KLK8","F2R",0.0114882811626275,0,"KLK8_F2R","KLK8 - F2R","KLK","Secreted Signaling","PMID: 34552064"
"Epithelia","SMC_myoFibroblast","KLK8","F2R",0.0129444901533697,0,"KLK8_F2R","KLK8 - F2R","KLK","Secreted Signaling","PMID: 34552064"
"C6-SLC2A1-like","C6-SLC2A1-like","ANXA1","FPR3",0.0764833796124581,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"C7-APOBEC3A-like","C6-SLC2A1-like","ANXA1","FPR3",0.0574807452002888,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"CD8 T","C6-SLC2A1-like","ANXA1","FPR3",0.0186726056359417,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Cell cycle cell","C6-SLC2A1-like","ANXA1","FPR3",0.015471676398364,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Endothelia","C6-SLC2A1-like","ANXA1","FPR3",0.0402363501668603,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Epithelia","C6-SLC2A1-like","ANXA1","FPR3",0.0370759213460666,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Fibroblast","C6-SLC2A1-like","ANXA1","FPR3",0.00559722499255332,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-Cycling","C6-SLC2A1-like","ANXA1","FPR3",0.0591008061522627,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-FOLR2-LYVE1-resident","C6-SLC2A1-like","ANXA1","FPR3",0.0195004419154549,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-NUPR1-IGF2-stress","C6-SLC2A1-like","ANXA1","FPR3",0.0263216933344504,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-OLFML3-CX3CR1-resident","C6-SLC2A1-like","ANXA1","FPR3",0.0608504283338288,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-TNF-CCL4-inflammatory","C6-SLC2A1-like","ANXA1","FPR3",0.019013709277038,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mono-FCN1-S100A8-S100A9","C6-SLC2A1-like","ANXA1","FPR3",0.0682429363851133,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Myeloid","C6-SLC2A1-like","ANXA1","FPR3",0.0130337646847824,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Myeloid-CLEC10A-APC","C6-SLC2A1-like","ANXA1","FPR3",0.0757109017437687,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Other T","C6-SLC2A1-like","ANXA1","FPR3",0.0194854446390397,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"SMC_myoFibroblast","C6-SLC2A1-like","ANXA1","FPR3",0.0371893389125163,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"C6-SLC2A1-like","C7-APOBEC3A-like","ANXA1","FPR3",0.0789508289214017,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"C7-APOBEC3A-like","C7-APOBEC3A-like","ANXA1","FPR3",0.0593745598142798,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"CD8 T","C7-APOBEC3A-like","ANXA1","FPR3",0.0193140119759339,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Cell cycle cell","C7-APOBEC3A-like","ANXA1","FPR3",0.0160049236819188,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Endothelia","C7-APOBEC3A-like","ANXA1","FPR3",0.0415870834157293,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Epithelia","C7-APOBEC3A-like","ANXA1","FPR3",0.038324795632358,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Fibroblast","C7-APOBEC3A-like","ANXA1","FPR3",0.00579214136020284,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-Cycling","C7-APOBEC3A-like","ANXA1","FPR3",0.0610445397868607,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-FOLR2-LYVE1-resident","C7-APOBEC3A-like","ANXA1","FPR3",0.0201697000705174,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-NUPR1-IGF2-stress","C7-APOBEC3A-like","ANXA1","FPR3",0.0272185591160319,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-OLFML3-CX3CR1-resident","C7-APOBEC3A-like","ANXA1","FPR3",0.0628478607499395,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-TNF-CCL4-inflammatory","C7-APOBEC3A-like","ANXA1","FPR3",0.0196665977525358,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mono-FCN1-S100A8-S100A9","C7-APOBEC3A-like","ANXA1","FPR3",0.0704648229784432,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Myeloid","C7-APOBEC3A-like","ANXA1","FPR3",0.0134841376383816,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Myeloid-CLEC10A-APC","C7-APOBEC3A-like","ANXA1","FPR3",0.0781555389798916,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Other T","C7-APOBEC3A-like","ANXA1","FPR3",0.020154198665133,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"SMC_myoFibroblast","C7-APOBEC3A-like","ANXA1","FPR3",0.0384418810659988,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"C6-SLC2A1-like","Mac-Cycling","ANXA1","FPR3",0.0411989513583838,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"C7-APOBEC3A-like","Mac-Cycling","ANXA1","FPR3",0.0306717349569357,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"CD8 T","Mac-Cycling","ANXA1","FPR3",0.00977596801333341,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Cell cycle cell","Mac-Cycling","ANXA1","FPR3",0.00808756530493914,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Endothelia","Mac-Cycling","ANXA1","FPR3",0.0212884625074187,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Epithelia","Mac-Cycling","ANXA1","FPR3",0.0195859543193556,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Fibroblast","Mac-Cycling","ANXA1","FPR3",0.00291191886013014,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-Cycling","Mac-Cycling","ANXA1","FPR3",0.0315615018789237,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-FOLR2-LYVE1-resident","Mac-Cycling","ANXA1","FPR3",0.010213483502837,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-NUPR1-IGF2-stress","Mac-Cycling","ANXA1","FPR3",0.0138319863066877,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-OLFML3-CX3CR1-resident","Mac-Cycling","ANXA1","FPR3",0.0325240311689223,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-TNF-CCL4-inflammatory","Mac-Cycling","ANXA1","FPR3",0.00995620033298677,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mono-FCN1-S100A8-S100A9","Mac-Cycling","ANXA1","FPR3",0.0366094091300156,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Myeloid","Mac-Cycling","ANXA1","FPR3",0.00680514446403642,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Myeloid-CLEC10A-APC","Mac-Cycling","ANXA1","FPR3",0.0407671128499611,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Other T","Mac-Cycling","ANXA1","FPR3",0.0102055542402209,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"SMC_myoFibroblast","Mac-Cycling","ANXA1","FPR3",0.0196469606239513,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"C6-SLC2A1-like","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.021269696821367,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"C7-APOBEC3A-like","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.0157511756113994,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"CD8 T","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.00496825466736678,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Cell cycle cell","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.00410674615438458,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Endothelia","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.0108812459822993,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Epithelia","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.0100025308603793,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Fibroblast","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.00147484153172228,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-Cycling","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.0162153475531817,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-FOLR2-LYVE1-resident","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.00519173296931058,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-NUPR1-IGF2-stress","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.00704375678608958,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-OLFML3-CX3CR1-resident","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.0167179452351325,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-TNF-CCL4-inflammatory","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.00506030367272931,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mono-FCN1-S100A8-S100A9","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.0188566008553544,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Myeloid","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.00345335417927068,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Myeloid-CLEC10A-APC","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.0210421679933476,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Other T","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.0051876819212197,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"SMC_myoFibroblast","Mac-FOLR2-LYVE1-resident","ANXA1","FPR3",0.0100339922328565,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"C6-SLC2A1-like","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.0152390265609157,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"C7-APOBEC3A-like","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.0112671779286108,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"CD8 T","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.00354285737846671,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Cell cycle cell","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.00292778926109386,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Endothelia","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.00777265721407172,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Epithelia","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.00714316330310829,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Fibroblast","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.00105064971866071,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-Cycling","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.0116007682332613,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-FOLR2-LYVE1-resident","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.00370245810221148,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-NUPR1-IGF2-stress","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.00502590352603282,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-OLFML3-CX3CR1-resident","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.0119620753129622,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-TNF-CCL4-inflammatory","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.00360859320609551,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mono-FCN1-S100A8-S100A9","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.0135006861699846,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Myeloid","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.00246150819414993,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Myeloid-CLEC10A-APC","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.0150750161090639,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Other T","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.00369956479619348,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"SMC_myoFibroblast","Mac-OLFML3-CX3CR1-resident","ANXA1","FPR3",0.00716569608614644,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"C6-SLC2A1-like","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.0222951889056567,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"C7-APOBEC3A-like","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.0165150886725286,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"CD8 T","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.00521197830818066,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Cell cycle cell","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.00430839046235862,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Endothelia","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.0114117117339235,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Epithelia","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.0104906131834349,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Fibroblast","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.00154745815440223,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-Cycling","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.0170013835385114,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-FOLR2-LYVE1-resident","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.00544635959744577,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-NUPR1-IGF2-stress","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.00738854062200707,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-OLFML3-CX3CR1-resident","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.0175279104735256,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mac-TNF-CCL4-inflammatory","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.00530851879626821,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Mono-FCN1-S100A8-S100A9","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.0197680983965134,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Myeloid","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.00362303316612662,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Myeloid-CLEC10A-APC","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.0220569372804703,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"Other T","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.00544211095408901,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"SMC_myoFibroblast","Mac-TNF-CCL4-inflammatory","ANXA1","FPR3",0.010523593422457,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"C6-SLC2A1-like","Myeloid-CLEC10A-APC","ANXA1","FPR3",0.0742344314631697,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
"C7-APOBEC3A-like","Myeloid-CLEC10A-APC","ANXA1","FPR3",0.0557568232743235,0,"ANXA1_FPR3","ANXA1 - FPR3","ANNEXIN","Secreted Signaling","PMID: 33082511"
