"p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
1.83207506673831e-18,0.340463855728264,0.123,0.042,4.08937475646657e-14,"1","LANCL1"
2.31092923398575e-18,0.866497535994936,0.103,0.032,5.1582251431796e-14,"1","GTSF1"
2.34420091357965e-18,0.320784861943744,0.725,0.51,5.23249085920114e-14,"1","FN1"
2.41471194382099e-18,0.565518110773522,0.145,0.055,5.38987852980282e-14,"1","KCNK13"
2.44249201344728e-18,0.282684196222284,0.989,0.902,5.45188642321567e-14,"1","RPS4X"
2.68388022440856e-18,0.301073377356249,0.115,0.039,5.99068904890236e-14,"1","HMGN4"
2.697582483947e-18,0.75282404222913,0.122,0.042,6.0212738624181e-14,"1","ZNHIT2"
2.93840459494106e-18,0.299014726362147,0.187,0.079,6.55881289636794e-14,"1","EIF4ENIF1"
3.09220834947378e-18,0.395430221022083,0.101,0.031,6.90211825686043e-14,"1","C1orf198"
3.42551497223574e-18,0.604774229634887,0.108,0.035,7.64609196952739e-14,"1","IRF2BP1"
3.58393566922784e-18,0.637799746184124,0.109,0.036,7.99970280728345e-14,"1","MICAL3"
3.78616036969214e-18,0.434232042659807,0.205,0.091,8.45108856118983e-14,"1","AL135925.1"
4.54727266606359e-18,0.282032418829452,0.14,0.052,1.01499673179205e-13,"1","MBTPS2"
4.58063040368788e-18,0.316344929615351,0.223,0.102,1.02244251240717e-13,"1","TRIM5"
4.82401120695263e-18,0.331600143446503,0.109,0.036,1.0767675415039e-13,"1","ZNF346"
4.84277925420691e-18,0.27022702900164,0.157,0.062,1.08095675733152e-13,"1","AP4M1"
5.61173116976563e-18,0.250463954812193,0.992,0.931,1.25259451440339e-13,"1","RPL32"
5.9278242701393e-18,0.761912509473714,0.12,0.042,1.32314965533779e-13,"1","ERMP1"
6.2997519866925e-18,0.655205474343323,0.122,0.043,1.40616764094963e-13,"1","NAT1"
7.38710549587071e-18,0.5504409717616,0.122,0.043,1.6488758177333e-13,"1","TMEM267"
7.9483207652908e-18,0.310299919346552,0.145,0.056,1.77414467802056e-13,"1","HPS6"
8.85376589169245e-18,0.399970896999393,0.131,0.048,1.97624908468467e-13,"1","ORC5"
1.05851800509216e-17,0.358449701400853,0.185,0.079,2.36271803916622e-13,"1","SLC10A3"
1.21861673971126e-17,0.321444266256584,0.962,0.851,2.72007442470951e-13,"1","RPS3A"
1.25764532511878e-17,0.263063795522481,0.176,0.074,2.80719013019762e-13,"1","KIAA1586"
1.28598172468905e-17,0.474797031757301,0.124,0.044,2.87043980767843e-13,"1","ZNF747"
1.46438729011312e-17,0.395109432563033,0.108,0.036,3.26865887026151e-13,"1","OTUD3"
1.47468781651931e-17,0.300387492189714,0.2,0.088,3.29165067525275e-13,"1","TAF5L"
1.93992617600529e-17,0.445241305337846,0.127,0.046,4.3301092174614e-13,"1","NARS2"
1.98575571916443e-17,0.735633552130221,0.108,0.036,4.43240534074691e-13,"1","HIST1H4J"
2.12268943115848e-17,0.508481522254064,0.114,0.039,4.73805507928885e-13,"1","RBBP9"
2.22897888338488e-17,0.583663925017222,0.108,0.036,4.97530376560338e-13,"1","RIOX1"
2.24234118689131e-17,0.404481054849747,0.107,0.035,5.00512976326009e-13,"1","SMYD5"
2.47819690598642e-17,0.365823231555776,0.116,0.041,5.53158331385229e-13,"1","ZNF273"
2.63898863841064e-17,0.436002606894912,0.114,0.039,5.89048653979638e-13,"1","AP002495.1"
2.65057992685097e-17,0.403487791797678,0.248,0.12,5.91635945472404e-13,"1","KIAA0040"
2.81565555915808e-17,0.411308418089774,0.133,0.05,6.28482477359675e-13,"1","DEPDC5"
3.11404259676344e-17,0.265451182161082,0.955,0.798,6.95085448023568e-13,"1","ITGB2"
3.24450407984157e-17,0.449917081164914,0.12,0.043,7.24205755661437e-13,"1","FIZ1"
3.54200104746951e-17,0.27011663596457,0.205,0.093,7.90610053805668e-13,"1","UBE2D4"
3.6629792049962e-17,0.357246124018974,0.127,0.047,8.17613588347203e-13,"1","RDH13"
5.49283326731345e-17,0.345176808109662,0.103,0.034,1.22605531359703e-12,"1","PTCD2"
6.34017137445376e-17,0.370115089644595,0.109,0.037,1.41518965249182e-12,"1","MED9"
8.80477335627041e-17,0.27016307063842,0.155,0.063,1.96531346085312e-12,"1","CD99L2"
8.91163963240612e-17,0.343923436190066,0.981,0.913,1.98916708234937e-12,"1","RPL13A"
9.82595749092101e-17,0.620620163007788,0.419,0.255,2.19325197154848e-12,"1","ANPEP"
1.05434624327807e-16,0.290125575087337,0.149,0.06,2.35340624962098e-12,"1","PER2"
1.05998882928046e-16,0.491534677114411,0.105,0.035,2.36600106583691e-12,"1","PHF7"
1.11222512348194e-16,0.366214195798158,0.141,0.055,2.48259769812404e-12,"1","IDNK"
1.51190794829499e-16,0.43452197018208,0.122,0.045,3.37472973138926e-12,"1","PDIK1L"
1.63637718196517e-16,0.250021415375379,0.119,0.043,3.65255750786446e-12,"1","FANCF"
1.91974631272178e-16,0.452462607567278,0.109,0.038,4.28506574462628e-12,"1","ZNF35"
2.27902862251792e-16,0.356209105914362,0.183,0.082,5.08701978832225e-12,"1","KLHL20"
2.65359877320913e-16,0.345352461951523,0.134,0.052,5.9230978216801e-12,"1","C20orf96"
2.65514223270553e-16,0.282045175993067,0.126,0.047,5.926542977622e-12,"1","SYNC"
3.29915702705045e-16,0.260064962026845,0.119,0.043,7.3640484000793e-12,"1","MAP2K6"
3.30933256416685e-16,0.306024456243928,0.153,0.063,7.38676121647682e-12,"1","NUDT18"
3.46371166714609e-16,0.376744676623209,0.157,0.066,7.73135081223678e-12,"1","ADAL"
3.60201867309007e-16,0.400006761209295,0.142,0.058,8.04006588020435e-12,"1","PPIC"
3.69799344445297e-16,0.403582491491038,0.109,0.038,8.25429116736348e-12,"1","KIAA1522"
4.42055607026575e-16,0.396994074380921,0.133,0.052,9.86712320444019e-12,"1","ZNF689"
4.53497260241199e-16,0.364331246873625,0.105,0.036,1.01225123458438e-11,"1","PC"
4.61930961285726e-16,0.463254848816008,0.103,0.035,1.03107609868587e-11,"1","PIK3C2B"
7.49932397938273e-16,0.282659173395371,0.216,0.103,1.67392410543802e-11,"1","TP53TG1"
8.06532681631903e-16,0.254102756143979,0.137,0.054,1.80026159867057e-11,"1","RHOBTB2"
9.8256751007165e-16,0.41301852849257,0.101,0.035,2.19318893923093e-11,"1","AC093323.1"
1.07553360396779e-15,0.281303939116246,0.204,0.096,2.4006985574165e-11,"1","AC092683.1"
1.27707077529458e-15,0.283275294080707,0.105,0.037,2.85054967753504e-11,"1","ATAT1"
1.44659795278727e-15,0.391757368542009,0.12,0.045,3.22895129041648e-11,"1","PHKG1"
1.45567756289449e-15,0.286824042283707,0.126,0.049,3.2492178881368e-11,"1","SH3BP5L"
1.49126533347887e-15,0.603971006774211,0.12,0.046,3.32865335085819e-11,"1","RPP21"
1.58537299289169e-15,0.345145410277177,0.108,0.039,3.53871105743354e-11,"1","OSGEPL1"
1.62692894255023e-15,0.298098068743898,0.166,0.072,3.63146809266636e-11,"1","PRR12"
1.65390368357025e-15,0.277054898055795,0.141,0.057,3.69167841209715e-11,"1","COL18A1"
2.01936585955858e-15,0.389429320087284,0.107,0.038,4.5074265351207e-11,"1","SLC25A53"
2.61108668151473e-15,0.298473399381332,0.111,0.041,5.82820658180902e-11,"1","OXSM"
2.70938822528758e-15,0.730207564430082,0.138,0.057,6.04762545766441e-11,"1","TNFRSF9"
2.87665307794889e-15,0.649819233429313,0.129,0.051,6.42097733528971e-11,"1","CENPBD1"
3.01713628087115e-15,0.342094455176526,0.109,0.04,6.7345498925325e-11,"1","RTL10"
3.60471659527919e-15,0.49651055387583,0.127,0.05,8.04608791232268e-11,"1","DOK5"
4.18809279395375e-15,0.319236082995981,0.127,0.05,9.34824192538416e-11,"1","FZD5"
4.47763116358918e-15,0.596280048863397,0.123,0.048,9.99452052024741e-11,"1","ID1"
5.13894270645008e-15,0.497582435543698,0.149,0.064,1.14706340150672e-10,"1","RETSAT"
5.73224984426543e-15,0.420675453635163,0.107,0.039,1.27949548773849e-10,"1","IKZF4"
5.95730327700824e-15,0.299944370548068,0.155,0.067,1.32972966446101e-10,"1","AC060780.1"
7.0047971699247e-15,0.2636161664241,0.174,0.079,1.56354077629889e-10,"1","DNAJC14"
7.41870976881306e-15,0.341918635871961,0.111,0.041,1.65593020749676e-10,"1","WDYHV1"
8.06365422999997e-15,0.260131025062372,0.12,0.047,1.79988826067829e-10,"1","SCGB2A1"
1.00734051849966e-14,0.261844423638348,0.186,0.087,2.24848477134309e-10,"1","DCAF16"
