"source","target","ligand","receptor","prob","pval","interaction_name","interaction_name_2","pathway_name","annotation","evidence","stage"
"C6-SLC2A1-like","Epithelia","EREG","EGFR_ERBB2",0.0022191169713548,0,"EREG_EGFR_ERBB2","EREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Early"
"C7-APOBEC3A-like","Epithelia","EREG","EGFR_ERBB2",0.00184259990274589,0,"EREG_EGFR_ERBB2","EREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Early"
"Mono-FCN1-S100A8-S100A9","Epithelia","EREG","EGFR_ERBB2",0.00380421328821291,0,"EREG_EGFR_ERBB2","EREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Early"
"Myeloid-CLEC10A-APC","Epithelia","EREG","EGFR_ERBB2",0.0146771117318725,0,"EREG_EGFR_ERBB2","EREG - (EGFR+ERBB2)","EGF","Secreted Signaling","KEGG: hsa04012","Early"
"Mono-FCN1-S100A8-S100A9","Epithelia","NRG1","ERBB3",0.00397547138964367,0,"NRG1_ERBB3","NRG1 - ERBB3","NRG","Secreted Signaling","KEGG: hsa04012","Early"
"Mono-FCN1-S100A8-S100A9","Epithelia","NRG1","ERBB2_ERBB3",0.00393022360977187,0,"NRG1_ERBB2_ERBB3","NRG1 - (ERBB2+ERBB3)","NRG","Secreted Signaling","KEGG: hsa04012","Early"
"Epithelia","C6-SLC2A1-like","CCL4","CCR5",8.87783610106714e-05,0.02,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Early"
"Epithelia","Myeloid-CLEC10A-APC","CCL4","CCR5",7.18192745627799e-05,0.03,"CCL4_CCR5","CCL4 - CCR5","CCL","Secreted Signaling","KEGG: hsa04060","Early"
"Epithelia","C6-SLC2A1-like","MIF","CD74_CXCR4",0.0727354569327782,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Early"
"Epithelia","C7-APOBEC3A-like","MIF","CD74_CXCR4",0.0465067407510109,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Early"
"Epithelia","Mac-Cycling","MIF","CD74_CXCR4",0.0512802518200833,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Early"
"Epithelia","Mac-FOLR2-LYVE1-resident","MIF","CD74_CXCR4",0.0491375001001754,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Early"
"Epithelia","Mac-OLFML3-CX3CR1-resident","MIF","CD74_CXCR4",0.0729747652045992,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Early"
"Epithelia","Mac-TNF-CCL4-inflammatory","MIF","CD74_CXCR4",0.0748082948856987,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Early"
"Epithelia","Mono-FCN1-S100A8-S100A9","MIF","CD74_CXCR4",0.0581475425303,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Early"
"Epithelia","Myeloid-CLEC10A-APC","MIF","CD74_CXCR4",0.0749054168107678,0,"MIF_CD74_CXCR4","MIF - (CD74+CXCR4)","MIF","Secreted Signaling","PMID: 29637711; PMID: 24760155","Early"
"Epithelia","C6-SLC2A1-like","MIF","CD74_CD44",0.0864049995923948,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Early"
"Epithelia","C7-APOBEC3A-like","MIF","CD74_CD44",0.0861388007865951,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Early"
"Epithelia","Mac-Cycling","MIF","CD74_CD44",0.0760101167412952,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Early"
"Epithelia","Mac-FOLR2-LYVE1-resident","MIF","CD74_CD44",0.0448995751993556,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Early"
"Epithelia","Mac-OLFML3-CX3CR1-resident","MIF","CD74_CD44",0.0767776889287016,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Early"
"Epithelia","Mac-TNF-CCL4-inflammatory","MIF","CD74_CD44",0.0810761015332457,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Early"
"Epithelia","Mono-FCN1-S100A8-S100A9","MIF","CD74_CD44",0.0880512413446953,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Early"
"Epithelia","Myeloid-CLEC10A-APC","MIF","CD74_CD44",0.0927205161511151,0,"MIF_CD74_CD44","MIF - (CD74+CD44)","MIF","Secreted Signaling","PMID: 29637711; PMID: 26175090","Early"
"Epithelia","Mac-Cycling","CX3CL1","CX3CR1",0.000264256190648739,0,"CX3CL1_CX3CR1","CX3CL1 - CX3CR1","CX3C","Secreted Signaling","KEGG: hsa04060","Early"
"Epithelia","Mac-OLFML3-CX3CR1-resident","CX3CL1","CX3CR1",0.0011465647199259,0,"CX3CL1_CX3CR1","CX3CL1 - CX3CR1","CX3C","Secreted Signaling","KEGG: hsa04060","Early"
"C6-SLC2A1-like","Epithelia","OSM","LIFR_IL6ST",0.000264665391717833,0,"OSM_LIFR_IL6ST","OSM - (LIFR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060","Early"
"C7-APOBEC3A-like","Epithelia","OSM","LIFR_IL6ST",0.000918847391952166,0,"OSM_LIFR_IL6ST","OSM - (LIFR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060","Early"
"Mac-Cycling","Epithelia","OSM","LIFR_IL6ST",0.000964181887718586,0,"OSM_LIFR_IL6ST","OSM - (LIFR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060","Early"
"Mac-OLFML3-CX3CR1-resident","Epithelia","OSM","LIFR_IL6ST",0.000761736912961918,0,"OSM_LIFR_IL6ST","OSM - (LIFR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060","Early"
"Mono-FCN1-S100A8-S100A9","Epithelia","OSM","LIFR_IL6ST",0.00117216483864246,0,"OSM_LIFR_IL6ST","OSM - (LIFR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060","Early"
"Myeloid-CLEC10A-APC","Epithelia","OSM","LIFR_IL6ST",0.00230936571151405,0,"OSM_LIFR_IL6ST","OSM - (LIFR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060","Early"
"C6-SLC2A1-like","Epithelia","OSM","OSMR_IL6ST",0.00036868550569545,0,"OSM_OSMR_IL6ST","OSM - (OSMR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060","Early"
"C7-APOBEC3A-like","Epithelia","OSM","OSMR_IL6ST",0.00127964828529796,0,"OSM_OSMR_IL6ST","OSM - (OSMR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060","Early"
"Mac-Cycling","Epithelia","OSM","OSMR_IL6ST",0.00134276020890935,0,"OSM_OSMR_IL6ST","OSM - (OSMR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060","Early"
"Mac-OLFML3-CX3CR1-resident","Epithelia","OSM","OSMR_IL6ST",0.00106091124245257,0,"OSM_OSMR_IL6ST","OSM - (OSMR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060","Early"
"Mono-FCN1-S100A8-S100A9","Epithelia","OSM","OSMR_IL6ST",0.00163227258052567,0,"OSM_OSMR_IL6ST","OSM - (OSMR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060","Early"
"Myeloid-CLEC10A-APC","Epithelia","OSM","OSMR_IL6ST",0.00321442030536472,0,"OSM_OSMR_IL6ST","OSM - (OSMR+IL6ST)","OSM","Secreted Signaling","KEGG: hsa04060","Early"
"C6-SLC2A1-like","Epithelia","IL1B","IL1R1_IL1RAP",0.00781987105550943,0,"IL1B_IL1R1_IL1RAP","IL1B - (IL1R1+IL1RAP)","IL1","Secreted Signaling","KEGG: hsa04060","Early"
"C7-APOBEC3A-like","Epithelia","IL1B","IL1R1_IL1RAP",0.00835203796563565,0,"IL1B_IL1R1_IL1RAP","IL1B - (IL1R1+IL1RAP)","IL1","Secreted Signaling","KEGG: hsa04060","Early"
"Mac-Cycling","Epithelia","IL1B","IL1R1_IL1RAP",0.00741458679343023,0,"IL1B_IL1R1_IL1RAP","IL1B - (IL1R1+IL1RAP)","IL1","Secreted Signaling","KEGG: hsa04060","Early"
"Mac-FOLR2-LYVE1-resident","Epithelia","IL1B","IL1R1_IL1RAP",0.00158872211940573,0,"IL1B_IL1R1_IL1RAP","IL1B - (IL1R1+IL1RAP)","IL1","Secreted Signaling","KEGG: hsa04060","Early"
"Mac-OLFML3-CX3CR1-resident","Epithelia","IL1B","IL1R1_IL1RAP",0.00934102019625177,0,"IL1B_IL1R1_IL1RAP","IL1B - (IL1R1+IL1RAP)","IL1","Secreted Signaling","KEGG: hsa04060","Early"
"Mac-TNF-CCL4-inflammatory","Epithelia","IL1B","IL1R1_IL1RAP",0.0198613974785933,0,"IL1B_IL1R1_IL1RAP","IL1B - (IL1R1+IL1RAP)","IL1","Secreted Signaling","KEGG: hsa04060","Early"
"Mono-FCN1-S100A8-S100A9","Epithelia","IL1B","IL1R1_IL1RAP",0.0167968007991082,0,"IL1B_IL1R1_IL1RAP","IL1B - (IL1R1+IL1RAP)","IL1","Secreted Signaling","KEGG: hsa04060","Early"
"Myeloid-CLEC10A-APC","Epithelia","IL1B","IL1R1_IL1RAP",0.0158402690751112,0,"IL1B_IL1R1_IL1RAP","IL1B - (IL1R1+IL1RAP)","IL1","Secreted Signaling","KEGG: hsa04060","Early"
"Epithelia","C6-SLC2A1-like","CSF1","CSF1R",0.00294327253271728,0,"CSF1_CSF1R","CSF1 - CSF1R","CSF","Secreted Signaling","KEGG: hsa04060","Early"
"Epithelia","C7-APOBEC3A-like","CSF1","CSF1R",0.00581126120566302,0,"CSF1_CSF1R","CSF1 - CSF1R","CSF","Secreted Signaling","KEGG: hsa04060","Early"
"Epithelia","Mac-Cycling","CSF1","CSF1R",0.00426945622764428,0,"CSF1_CSF1R","CSF1 - CSF1R","CSF","Secreted Signaling","KEGG: hsa04060","Early"
"Epithelia","Mac-FOLR2-LYVE1-resident","CSF1","CSF1R",0.00165368139108547,0,"CSF1_CSF1R","CSF1 - CSF1R","CSF","Secreted Signaling","KEGG: hsa04060","Early"
"Epithelia","Mac-OLFML3-CX3CR1-resident","CSF1","CSF1R",0.00527324767604851,0,"CSF1_CSF1R","CSF1 - CSF1R","CSF","Secreted Signaling","KEGG: hsa04060","Early"
"Epithelia","Mac-TNF-CCL4-inflammatory","CSF1","CSF1R",0.00155621201602547,0,"CSF1_CSF1R","CSF1 - CSF1R","CSF","Secreted Signaling","KEGG: hsa04060","Early"
"Epithelia","Mono-FCN1-S100A8-S100A9","CSF1","CSF1R",0.00134530119216211,0,"CSF1_CSF1R","CSF1 - CSF1R","CSF","Secreted Signaling","KEGG: hsa04060","Early"
"Epithelia","Myeloid-CLEC10A-APC","CSF1","CSF1R",0.00442487352121997,0,"CSF1_CSF1R","CSF1 - CSF1R","CSF","Secreted Signaling","KEGG: hsa04060","Early"
"C6-SLC2A1-like","Epithelia","TNF","TNFRSF1A",0.0116789786922141,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Early"
"C7-APOBEC3A-like","Epithelia","TNF","TNFRSF1A",0.0139000124987028,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Early"
"Mac-Cycling","Epithelia","TNF","TNFRSF1A",0.0250963589776015,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Early"
"Mac-OLFML3-CX3CR1-resident","Epithelia","TNF","TNFRSF1A",0.0201065406842007,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Early"
"Mac-TNF-CCL4-inflammatory","Epithelia","TNF","TNFRSF1A",0.0447999726233186,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Early"
"Mono-FCN1-S100A8-S100A9","Epithelia","TNF","TNFRSF1A",0.00661759822176015,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Early"
"Myeloid-CLEC10A-APC","Epithelia","TNF","TNFRSF1A",0.0166608209845347,0,"TNF_TNFRSF1A","TNF - TNFRSF1A","TNF","Secreted Signaling","KEGG: hsa04060","Early"
"C6-SLC2A1-like","Epithelia","TNFSF12","TNFRSF12A",0.00498326664888064,0,"TNFSF12_TNFRSF12A","TNFSF12 - TNFRSF12A","TWEAK","Secreted Signaling","KEGG: hsa04060","Early"
"C7-APOBEC3A-like","Epithelia","TNFSF12","TNFRSF12A",0.00499375395272862,0,"TNFSF12_TNFRSF12A","TNFSF12 - TNFRSF12A","TWEAK","Secreted Signaling","KEGG: hsa04060","Early"
"Mac-Cycling","Epithelia","TNFSF12","TNFRSF12A",0.00300809137170322,0,"TNFSF12_TNFRSF12A","TNFSF12 - TNFRSF12A","TWEAK","Secreted Signaling","KEGG: hsa04060","Early"
"Mac-OLFML3-CX3CR1-resident","Epithelia","TNFSF12","TNFRSF12A",0.00369969670580728,0,"TNFSF12_TNFRSF12A","TNFSF12 - TNFRSF12A","TWEAK","Secreted Signaling","KEGG: hsa04060","Early"
"Myeloid-CLEC10A-APC","Epithelia","TNFSF12","TNFRSF12A",0.00293304953235554,0,"TNFSF12_TNFRSF12A","TNFSF12 - TNFRSF12A","TWEAK","Secreted Signaling","KEGG: hsa04060","Early"
"C6-SLC2A1-like","Epithelia","SPP1","CD44",0.0207196034324746,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-Cycling","Epithelia","SPP1","CD44",0.0160469100517895,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-FOLR2-LYVE1-resident","Epithelia","SPP1","CD44",0.00620289776019647,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-NUPR1-IGF2-stress","Epithelia","SPP1","CD44",0.0106526693332314,0.01,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-OLFML3-CX3CR1-resident","Epithelia","SPP1","CD44",0.0123716003863423,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-TNF-CCL4-inflammatory","Epithelia","SPP1","CD44",0.0171311399925512,0,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Myeloid-CLEC10A-APC","Epithelia","SPP1","CD44",0.0126026655590426,0.01,"SPP1_CD44","SPP1 - CD44","SPP1","Secreted Signaling","PMID: 21907263","Early"
"C6-SLC2A1-like","Epithelia","SPP1","ITGAV_ITGB1",0.0699099821773782,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"C7-APOBEC3A-like","Epithelia","SPP1","ITGAV_ITGB1",0.0276407321971468,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-Cycling","Epithelia","SPP1","ITGAV_ITGB1",0.0547642319818395,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-FOLR2-LYVE1-resident","Epithelia","SPP1","ITGAV_ITGB1",0.0216926223440643,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-NUPR1-IGF2-stress","Epithelia","SPP1","ITGAV_ITGB1",0.0368423127796897,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-OLFML3-CX3CR1-resident","Epithelia","SPP1","ITGAV_ITGB1",0.0426052563255816,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-TNF-CCL4-inflammatory","Epithelia","SPP1","ITGAV_ITGB1",0.0583094229021662,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mono-FCN1-S100A8-S100A9","Epithelia","SPP1","ITGAV_ITGB1",0.00299916026327247,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Myeloid-CLEC10A-APC","Epithelia","SPP1","ITGAV_ITGB1",0.0433761971125023,0,"SPP1_ITGAV_ITGB1","SPP1 - (ITGAV+ITGB1)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"C6-SLC2A1-like","Epithelia","SPP1","ITGAV_ITGB5",0.0352947796473939,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"C7-APOBEC3A-like","Epithelia","SPP1","ITGAV_ITGB5",0.0136476075592263,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-Cycling","Epithelia","SPP1","ITGAV_ITGB5",0.0274271470872478,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-FOLR2-LYVE1-resident","Epithelia","SPP1","ITGAV_ITGB5",0.0106776622660097,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-NUPR1-IGF2-stress","Epithelia","SPP1","ITGAV_ITGB5",0.0182784536151994,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-OLFML3-CX3CR1-resident","Epithelia","SPP1","ITGAV_ITGB5",0.0212015233542607,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mac-TNF-CCL4-inflammatory","Epithelia","SPP1","ITGAV_ITGB5",0.0292574337339807,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Mono-FCN1-S100A8-S100A9","Epithelia","SPP1","ITGAV_ITGB5",0.0014620773547082,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"Myeloid-CLEC10A-APC","Epithelia","SPP1","ITGAV_ITGB5",0.021593899752087,0,"SPP1_ITGAV_ITGB5","SPP1 - (ITGAV+ITGB5)","SPP1","Secreted Signaling","PMID: 21907263","Early"
"C6-SLC2A1-like","Epithelia","RETN","CAP1",0.00496626006812455,0,"RETN_CAP1","RETN - CAP1","RESISTIN","Secreted Signaling","PMID: 30809105","Early"
"C7-APOBEC3A-like","Epithelia","RETN","CAP1",0.0257568468076881,0,"RETN_CAP1","RETN - CAP1","RESISTIN","Secreted Signaling","PMID: 30809105","Early"
"Mono-FCN1-S100A8-S100A9","Epithelia","RETN","CAP1",0.0193743057549837,0,"RETN_CAP1","RETN - CAP1","RESISTIN","Secreted Signaling","PMID: 30809105","Early"
"Myeloid-CLEC10A-APC","Epithelia","RETN","CAP1",0.00312427293939301,0,"RETN_CAP1","RETN - CAP1","RESISTIN","Secreted Signaling","PMID: 30809105","Early"
"Epithelia","C6-SLC2A1-like","NAMPT","ITGA5_ITGB1",0.0125155421048034,0,"NAMPT_ITGA5_ITGB1","NAMPT - (ITGA5+ITGB1)","VISFATIN","Secreted Signaling","PMID: 28490838","Early"
"Epithelia","C7-APOBEC3A-like","NAMPT","ITGA5_ITGB1",0.0102886822878852,0,"NAMPT_ITGA5_ITGB1","NAMPT - (ITGA5+ITGB1)","VISFATIN","Secreted Signaling","PMID: 28490838","Early"
"Epithelia","Mac-Cycling","NAMPT","ITGA5_ITGB1",0.00532488300079434,0,"NAMPT_ITGA5_ITGB1","NAMPT - (ITGA5+ITGB1)","VISFATIN","Secreted Signaling","PMID: 28490838","Early"
"Epithelia","Mac-OLFML3-CX3CR1-resident","NAMPT","ITGA5_ITGB1",0.00506891698086277,0,"NAMPT_ITGA5_ITGB1","NAMPT - (ITGA5+ITGB1)","VISFATIN","Secreted Signaling","PMID: 28490838","Early"
"Epithelia","Myeloid-CLEC10A-APC","NAMPT","ITGA5_ITGB1",0.00603817794857194,0,"NAMPT_ITGA5_ITGB1","NAMPT - (ITGA5+ITGB1)","VISFATIN","Secreted Signaling","PMID: 28490838","Early"
"C6-SLC2A1-like","Epithelia","ANGPTL4","SDC2",4.16463279141269e-05,0,"ANGPTL4_SDC2","ANGPTL4 - SDC2","ANGPTL","Secreted Signaling","PMID: 29017031","Early"
"C6-SLC2A1-like","Epithelia","ANGPTL4","SDC3",0.000210795238123641,0,"ANGPTL4_SDC3","ANGPTL4 - SDC3","ANGPTL","Secreted Signaling","PMID: 29017031","Early"
"C6-SLC2A1-like","Epithelia","ANGPTL4","SDC4",0.00122783768002,0,"ANGPTL4_SDC4","ANGPTL4 - SDC4","ANGPTL","Secreted Signaling","PMID: 29017031","Early"
"C7-APOBEC3A-like","Epithelia","MDK","SDC2",8.21992846517341e-05,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350","Early"
"Mac-Cycling","Epithelia","MDK","SDC2",9.15245699865237e-05,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350","Early"
"Mac-OLFML3-CX3CR1-resident","Epithelia","MDK","SDC2",7.06471910341933e-05,0,"MDK_SDC2","MDK - SDC2","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","C6-SLC2A1-like","MDK","SDC4",0.00576018194820653,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350","Early"
"C7-APOBEC3A-like","Epithelia","MDK","SDC4",0.0024206439692843,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350","Early"
"Mac-Cycling","Epithelia","MDK","SDC4",0.00269454455059853,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350","Early"
"Mac-OLFML3-CX3CR1-resident","Epithelia","MDK","SDC4",0.0020811363741972,0,"MDK_SDC4","MDK - SDC4","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","C7-APOBEC3A-like","MDK","ITGA4_ITGB1",0.0253700905784506,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Mac-Cycling","MDK","ITGA4_ITGB1",0.0207018686649171,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Mac-OLFML3-CX3CR1-resident","MDK","ITGA4_ITGB1",0.0175703611627043,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Mac-TNF-CCL4-inflammatory","MDK","ITGA4_ITGB1",0.0108548175646777,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Myeloid-CLEC10A-APC","MDK","ITGA4_ITGB1",0.0116412305884693,0,"MDK_ITGA4_ITGB1","MDK - (ITGA4+ITGB1)","MK","Secreted Signaling","PMID: 28356350","Early"
"C7-APOBEC3A-like","Epithelia","MDK","ITGA6_ITGB1",0.000651931638549176,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350","Early"
"Mac-Cycling","Epithelia","MDK","ITGA6_ITGB1",0.000725844591746688,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350","Early"
"Mac-OLFML3-CX3CR1-resident","Epithelia","MDK","ITGA6_ITGB1",0.000560355574202763,0,"MDK_ITGA6_ITGB1","MDK - (ITGA6+ITGB1)","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","C6-SLC2A1-like","MDK","LRP1",0.0316432103546249,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","C7-APOBEC3A-like","MDK","LRP1",0.0473666765196813,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Mac-Cycling","MDK","LRP1",0.0332095880835246,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Mac-FOLR2-LYVE1-resident","MDK","LRP1",0.0152266722004331,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Mac-OLFML3-CX3CR1-resident","MDK","LRP1",0.037819885927143,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Mac-TNF-CCL4-inflammatory","MDK","LRP1",0.0238415672422059,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Mono-FCN1-S100A8-S100A9","MDK","LRP1",0.0340863700151505,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Myeloid-CLEC10A-APC","MDK","LRP1",0.0283545720294044,0,"MDK_LRP1","MDK - LRP1","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","C6-SLC2A1-like","MDK","NCL",0.0305018937445546,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","C7-APOBEC3A-like","MDK","NCL",0.037627699844242,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Mac-Cycling","MDK","NCL",0.058584381620211,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Mac-FOLR2-LYVE1-resident","MDK","NCL",0.00748734429680611,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Mac-OLFML3-CX3CR1-resident","MDK","NCL",0.0417201331063949,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Mac-TNF-CCL4-inflammatory","MDK","NCL",0.0102833174847579,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Mono-FCN1-S100A8-S100A9","MDK","NCL",0.00704169254341572,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350","Early"
"Epithelia","Myeloid-CLEC10A-APC","MDK","NCL",0.0417576008880904,0,"MDK_NCL","MDK - NCL","MK","Secreted Signaling","PMID: 28356350","Early"
